6084454346938.639, add(add(mul(mul(X4, div(div(div(div(X3, X4), X2), X4), mul(0.718, X2))), div(div(div(div(sqrt(tan(sqrt(div(div(tan(div(mul(div(div(tan(div(mul(-0.527, log(div(X3, X2))), sin(sin(X2)))), X4), mul(X4, div(div(div(div(tan(X2), X2), X2), X4), mul(tan(sqrt(X2)), add(X4, X4))))), log(div(X3, X2))), sin(sin(X2)))), X4), mul(sin(div(div(sin(div(div(div(div(sqrt(div(X3, X4)), sin(-0.018)), X4), X4), sin(mul(tan(sqrt(X2)), sin(add(X4, X4)))))), sin(sin(X2))), mul(tan(sqrt(X2)), add(X4, X4)))), div(div(div(div(tan(X2), X2), X2), X4), mul(tan(div(mul(-0.527, log(div(X3, X2))), sin(sin(X2)))), sin(-0.018)))))))), sin(-0.018)), X4), X4), tan(X2))), mul(div(div(div(sqrt(div(div(div(div(div(tan(div(div(div(div(sqrt(div(X3, X4)), sin(-0.018)), X4), sin(mul(X3, sin(add(X4, X4))))), sin(tan(X2)))), X2), X4), X4), mul(0.718, X2)), X2)), sin(sin(-0.018))), X4), sin(sin(mul(sqrt(X2), sin(add(X4, X4)))))), div(sqrt(tan(div(mul(-0.527, div(div(div(sqrt(div(div(tan(div(mul(-0.527, log(div(X3, X2))), sin(sin(X2)))), X4), mul(X4, div(div(div(div(tan(X2), X2), X2), X4), mul(tan(sqrt(X2)), add(X4, X4)))))), sin(-0.018)), X4), tan(sqrt(X2)))), sin(div(div(div(div(sqrt(div(X3, X4)), sin(-0.018)), X4), X4), sin(mul(tan(sqrt(X2)), sin(add(X4, X4))))))))), sin(sin(X2))))), div(div(div(div(mul(X4, div(div(div(div(sqrt(X2), X2), X2), X4), tan(mul(X4, div(div(tan(sqrt(X2)), X4), mul(div(tan(div(div(div(div(sqrt(div(X3, X4)), sin(-0.018)), X4), sin(mul(X3, sin(add(X4, X4))))), sin(tan(X2)))), X2), add(X4, X4))))))), X4), X4), mul(0.718, X2)), X2)), validation
65177208704.70923, add(add(mul(mul(X4, div(div(div(div(X3, X4), X2), X4), mul(0.718, X2))), div(div(div(div(sqrt(tan(sqrt(div(div(tan(div(mul(div(div(tan(div(mul(-0.527, log(div(X3, X2))), sin(sin(X2)))), X4), mul(X4, div(div(div(div(tan(X2), X2), X2), X4), mul(tan(sqrt(X2)), add(X4, X4))))), log(div(X3, X2))), sin(sin(X2)))), X4), mul(sin(div(div(sin(div(div(div(div(sqrt(div(X3, X4)), sin(-0.018)), X4), X4), sin(mul(tan(sqrt(X2)), sin(add(X4, X4)))))), sin(sin(X2))), mul(tan(sqrt(X2)), add(X4, X4)))), div(div(div(div(tan(X2), X2), X2), X4), mul(tan(div(mul(-0.527, log(div(X3, X2))), sin(sin(X2)))), sin(-0.018)))))))), sin(-0.018)), X4), X4), tan(X2))), mul(div(div(div(sqrt(div(div(div(div(div(tan(div(div(div(div(sqrt(div(X3, X4)), sin(-0.018)), X4), sin(mul(X3, sin(add(X4, X4))))), sin(tan(X2)))), X2), X4), X4), mul(0.718, X2)), X2)), sin(sin(-0.018))), X4), sin(sin(mul(sqrt(X2), sin(add(X4, X4)))))), div(sqrt(tan(div(mul(-0.527, div(div(div(sqrt(div(div(tan(div(mul(-0.527, log(div(X3, X2))), sin(sin(X2)))), X4), mul(X4, div(div(div(div(tan(X2), X2), X2), X4), mul(tan(sqrt(X2)), add(X4, X4)))))), sin(-0.018)), X4), tan(sqrt(X2)))), sin(div(div(div(div(sqrt(div(X3, X4)), sin(-0.018)), X4), X4), sin(mul(tan(sqrt(X2)), sin(add(X4, X4))))))))), sin(sin(X2))))), div(div(div(div(mul(X4, div(div(div(div(sqrt(X2), X2), X2), X4), tan(mul(X4, div(div(tan(sqrt(X2)), X4), mul(div(tan(div(div(div(div(sqrt(div(X3, X4)), sin(-0.018)), X4), sin(mul(X3, sin(add(X4, X4))))), sin(tan(X2)))), X2), add(X4, X4))))))), X4), X4), mul(0.718, X2)), X2)), test
