1.288426986475485e-07, x0 / cos(((x2 * ((-0.24315985 / x0) + -13182.23)) + x1) / -3.0070128e8), validation
1.3687825631391882e-07, x0 / cos(((x2 * ((-0.24315985 / x0) + -13182.23)) + x1) / -3.0070128e8), test
