0.11831637072841655, sqrt(sqrt(mul(mul(mul(sqrt(mul(mul(sqrt(sqrt(mul(mul(mul(sqrt(mul(mul(div(sqrt(X0), div(div(sqrt(mul(mul(sqrt(div(div(sqrt(X0), div(sqrt(div(div(sqrt(X0), div(div(add(-0.811, mul(mul(sqrt(div(div(sqrt(X0), div(div(add(log(X0), div(0.520, mul(-0.827, -0.804))), tan(X0)), mul(sqrt(X0), div(0.520, mul(mul(div(div(sqrt(X0), log(0.339)), mul(-0.827, -0.804)), log(0.339)), div(sqrt(X0), sqrt(div(sqrt(X0), log(0.339))))))))), -0.804)), mul(-0.827, -0.804)), div(sqrt(X0), mul(mul(div(add(-0.811, -0.557), tan(X0)), log(0.339)), 0.478)))), tan(X0)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), sqrt(X0)))))), -0.804)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(mul(sqrt(mul(mul(sqrt(div(sqrt(X0), div(X0, mul(sqrt(X0), div(0.520, mul(mul(mul(sqrt(div(mul(sqrt(X0), div(0.520, mul(mul(sqrt(sqrt(X0)), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804))))), div(X0, mul(sqrt(X0), div(0.520, mul(mul(sqrt(add(-0.811, -0.557)), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804)))))))), log(0.339)), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804)))))))), log(0.339)), div(sqrt(X0), div(div(add(-0.811, -0.557), mul(X0, -0.789)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), sqrt(X0)), log(0.339)))))))), log(0.339))), log(0.339)), div(sqrt(X0), mul(sqrt(log(0.339)), -0.804))))))), -0.804)), cos(log(X0))), div(sqrt(X0), mul(mul(div(add(-0.811, -0.557), tan(X0)), log(0.339)), 0.478)))), tan(X0)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(mul(mul(mul(sqrt(mul(mul(sqrt(mul(sqrt(div(div(sqrt(mul(mul(sqrt(div(div(sqrt(X0), div(div(add(log(X0), div(0.520, X0)), tan(X0)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(add(-0.811, div(0.520, X0)), tan(X0))), log(0.339)), div(sqrt(X0), mul(sqrt(sqrt(sqrt(mul(mul(mul(sqrt(mul(mul(sqrt(div(mul(sqrt(X0), div(0.520, mul(mul(sqrt(sqrt(X0)), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804))))), div(X0, mul(sqrt(X0), div(0.520, div(sqrt(X0), div(div(sqrt(mul(mul(sqrt(div(log(0.339), -0.804)), cos(log(X0))), div(sqrt(X0), mul(mul(div(add(-0.811, -0.557), tan(X0)), log(0.339)), 0.478)))), tan(X0)), mul(sqrt(X0), 0.339)))))))), log(0.339)), div(sqrt(X0), mul(sqrt(sqrt(X0)), log(0.339))))), cos(sqrt(mul(X0, -0.789)))), cos(log(X0))), sqrt(X0))))), -0.804))))))), -0.804)), mul(-0.827, -0.804)), div(sqrt(X0), mul(mul(div(add(-0.811, -0.557), tan(X0)), log(0.339)), 0.478)))), tan(X0)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(div(sqrt(log(0.339)), log(0.339)), mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804))))))))), tan(0.131))), log(0.339)), div(sqrt(X0), div(div(add(-0.811, -0.557), mul(X0, -0.789)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), log(0.339)))))))), cos(log(X0))), cos(log(X0))), sqrt(X0))), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804))))))), log(0.339)), div(div(sqrt(X0), div(div(add(-0.811, sqrt(X0)), tan(X0)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(div(sqrt(X0), log(0.339)), mul(-0.827, -0.804))))))), div(X0, mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(div(sqrt(X0), div(div(sqrt(mul(mul(sqrt(div(div(sqrt(X0), div(div(add(-0.811, div(0.520, X0)), div(sqrt(X0), div(sqrt(div(div(sqrt(X0), div(sqrt(div(sqrt(X0), log(0.339))), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(sqrt(X0), mul(sqrt(sqrt(add(-0.811, -0.557))), -0.804))))))), -0.804)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(mul(sqrt(div(div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(sqrt(X0), mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804)))))), log(0.339))), log(0.339))), log(0.339)), div(sqrt(X0), mul(sqrt(log(0.339)), -0.804)))))))), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), div(sqrt(X0), div(div(add(-0.811, div(sqrt(X0), -0.804)), tan(X0)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(div(sqrt(X0), log(0.339)), mul(-0.827, -0.804))))))))), log(0.339)), div(div(sqrt(X0), log(0.339)), mul(-0.827, -0.804))))))), -0.804)), cos(log(X0))), div(sqrt(X0), mul(div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(div(sqrt(X0), div(div(sqrt(mul(mul(sqrt(div(div(sqrt(X0), div(div(add(-0.811, div(0.520, X0)), div(sqrt(X0), div(sqrt(div(div(sqrt(X0), div(sqrt(div(sqrt(X0), log(0.339))), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(sqrt(X0), mul(sqrt(sqrt(add(-0.811, -0.557))), -0.804))))))), -0.804)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(mul(sqrt(div(div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(sqrt(X0), mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804)))))), log(0.339))), log(0.339))), log(0.339)), div(sqrt(X0), mul(sqrt(log(0.339)), -0.804)))))))), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), div(sqrt(X0), div(div(add(-0.811, div(sqrt(X0), -0.804)), tan(X0)), mul(sqrt(mul(div(sqrt(X0), mul(mul(div(add(-0.811, -0.557), tan(X0)), log(0.339)), 0.478)), cos(log(X0)))), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(div(sqrt(X0), log(0.339)), mul(-0.827, -0.804))))))))), log(0.339)), div(div(sqrt(X0), log(0.339)), mul(-0.827, -0.804))))))), -0.804)), cos(log(X0))), div(sqrt(X0), mul(mul(div(add(-0.811, -0.557), tan(X0)), log(0.339)), 0.478)))), tan(X0)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(mul(mul(mul(sqrt(mul(mul(sqrt(mul(sqrt(div(div(sqrt(mul(mul(sqrt(mul(mul(sqrt(div(sqrt(X0), div(X0, mul(sqrt(X0), div(0.520, mul(mul(sqrt(mul(sqrt(mul(mul(sqrt(div(sqrt(X0), div(X0, mul(sqrt(X0), div(0.520, mul(mul(mul(sqrt(div(mul(sqrt(X0), div(0.520, mul(mul(sqrt(sqrt(X0)), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804))))), div(X0, mul(sqrt(X0), div(0.520, mul(mul(sqrt(add(-0.811, -0.557)), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804)))))))), log(0.339)), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804)))))))), log(0.339)), div(sqrt(X0), div(div(add(-0.811, -0.557), mul(X0, -0.789)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), sqrt(sqrt(add(-0.811, -0.557))))), sqrt(X0)), log(0.339)))))))), log(0.339))), log(0.339)), div(sqrt(X0), mul(sqrt(log(0.339)), -0.804)))))))), log(0.339)), div(sqrt(X0), div(div(add(-0.811, -0.557), mul(X0, -0.789)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), log(0.339)))))))), mul(-0.827, -0.804)), div(sqrt(X0), mul(mul(div(add(-0.811, -0.557), tan(X0)), log(0.339)), 0.478)))), tan(X0)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804))))))), tan(0.131))), log(0.339)), div(sqrt(X0), div(div(add(-0.811, -0.557), mul(X0, -0.789)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), log(0.339)))))))), cos(log(X0))), cos(log(X0))), sqrt(X0))), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804))))))), mul(-0.827, -0.804)))), 0.478)))), tan(X0)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(mul(mul(mul(sqrt(mul(mul(sqrt(mul(sqrt(div(div(sqrt(mul(mul(sqrt(mul(mul(sqrt(div(sqrt(X0), div(X0, mul(sqrt(X0), div(0.520, mul(mul(sqrt(sqrt(X0)), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804)))))))), log(0.339)), div(sqrt(X0), div(div(add(-0.811, -0.557), mul(X0, -0.789)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), log(0.339)))))))), mul(-0.827, -0.804)), div(sqrt(X0), mul(mul(div(add(-0.811, -0.557), tan(X0)), log(0.339)), 0.478)))), tan(X0)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804))))))), tan(0.131))), log(0.339)), div(sqrt(X0), div(div(add(-0.811, -0.557), mul(X0, -0.789)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), log(0.339)))))))), cos(log(X0))), cos(log(X0))), sqrt(X0))), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804))))))), mul(-0.827, -0.804))))))))), mul(sqrt(mul(mul(sqrt(mul(mul(sqrt(div(sqrt(X0), mul(mul(div(add(-0.811, -0.557), tan(X0)), log(0.339)), 0.478))), log(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)))), div(sqrt(X0), div(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), mul(div(sqrt(X0), mul(-0.827, -0.804)), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), cos(log(sin(log(X0))))))))))), cos(log(mul(sqrt(sqrt(X0)), X0)))), cos(mul(sqrt(X0), div(0.520, mul(mul(sqrt(sqrt(X0)), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804)))))))), -0.804)), log(0.339)), sqrt(X0)))), log(0.339)), div(sqrt(X0), div(X0, mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(div(sqrt(X0), div(div(sqrt(mul(mul(div(sqrt(X0), log(0.339)), mul(mul(sqrt(sqrt(mul(mul(mul(sqrt(mul(mul(div(sqrt(X0), div(div(sqrt(mul(mul(sqrt(div(div(sqrt(X0), div(div(add(-0.811, div(0.520, X0)), tan(X0)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339))), log(0.339)), div(sqrt(X0), mul(sqrt(log(0.339)), -0.804))))))), -0.804)), cos(sqrt(X0))), div(sqrt(X0), mul(mul(div(add(-0.811, -0.557), tan(X0)), log(0.339)), 0.478)))), tan(X0)), mul(sqrt(X0), div(0.520, mul(mul(mul(sqrt(mul(mul(sqrt(div(sqrt(X0), div(X0, mul(sqrt(X0), div(0.520, mul(mul(sqrt(sqrt(X0)), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804)))))))), log(0.339)), div(sqrt(X0), div(div(add(-0.811, -0.557), mul(X0, -0.789)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), log(0.339)))))))), mul(-0.827, -0.804)), div(sqrt(X0), mul(mul(div(add(-0.811, -0.557), tan(X0)), log(0.339)), 0.478))), div(sqrt(X0), mul(-0.827, -0.804))))))), div(sqrt(X0), mul(mul(div(add(-0.811, -0.557), tan(X0)), log(0.339)), 0.478))), div(sqrt(X0), div(X0, mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(div(sqrt(X0), div(div(sqrt(mul(mul(sqrt(div(sqrt(X0), -0.804)), cos(log(X0))), div(sqrt(X0), mul(mul(div(add(-0.811, -0.557), tan(X0)), log(0.339)), 0.478)))), tan(X0)), mul(sqrt(X0), 0.339))), mul(-0.827, -0.804))))))))), mul(sqrt(mul(div(sqrt(X0), mul(mul(div(add(-0.811, -0.557), tan(X0)), log(0.339)), 0.478)), cos(log(X0)))), -0.804)), cos(log(X0))), sqrt(X0)))), log(0.339)), div(sqrt(X0), div(X0, mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(div(sqrt(X0), div(div(sqrt(mul(mul(div(sqrt(X0), log(0.339)), cos(div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), log(0.339))))), div(sqrt(X0), mul(mul(div(div(div(add(-0.811, sqrt(X0)), tan(X0)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804))), log(0.339))), log(0.339)), div(sqrt(X0), mul(sqrt(sqrt(sqrt(mul(mul(mul(sqrt(mul(mul(sqrt(div(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), mul(-0.827, -0.804))), log(0.339)), mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804))))), cos(log(X0))), cos(log(X0))), sqrt(X0))))), -0.804)))))), tan(X0)), log(0.339)), 0.478)))), tan(X0)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804))))))), mul(-0.827, -0.804))))))))), div(sqrt(X0), mul(mul(div(div(div(log(0.339), tan(X0)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804))), log(0.339))), log(0.339)), div(sqrt(X0), mul(sqrt(sqrt(sqrt(mul(mul(mul(sqrt(mul(mul(sqrt(div(div(sqrt(X0), div(div(sqrt(mul(mul(sqrt(div(div(log(0.339), div(div(sqrt(sqrt(sqrt(mul(mul(mul(sqrt(mul(mul(sqrt(div(sqrt(X0), div(X0, mul(sqrt(X0), div(0.520, mul(mul(sqrt(sqrt(X0)), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804)))))))), log(0.339)), div(sqrt(X0), div(div(add(-0.811, -0.557), mul(X0, -0.789)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), log(0.339)))))))), cos(log(X0))), cos(log(X0))), sqrt(X0))))), tan(X0)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(sqrt(X0), mul(sqrt(sqrt(add(-0.811, -0.557))), -0.804))))))), -0.804)), cos(log(X0))), div(sqrt(X0), mul(mul(div(add(-0.811, -0.557), tan(X0)), log(0.339)), 0.478)))), mul(X0, log(0.339))), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804))))))), mul(-0.827, -0.804))), log(0.339)), mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804))))), cos(log(X0))), cos(log(X0))), sqrt(X0))))), -0.804)))))), tan(X0)), log(0.339)), 0.478)))), tan(X0)), mul(sqrt(X0), div(0.520, mul(mul(sqrt(div(sqrt(X0), log(0.339))), log(0.339)), div(sqrt(X0), mul(-0.827, -0.804))))))), mul(-0.827, -0.804))))))))), cos(0.520)), cos(log(X0))), sqrt(X0)))), validation
