4.3101018887607747e+24, add(add(mul(cos(X3), mul(mul(cos(X3), tan(X1)), sin(add(mul(mul(cos(X3), tan(X1)), sqrt(X2)), tan(X1))))), add(sqrt(X1), mul(cos(log(sqrt(X2))), add(tan(X1), add(sqrt(X1), mul(cos(add(add(sqrt(X3), add(sin(X0), mul(cos(log(sqrt(X2))), add(add(div(mul(add(X3, tan(X1)), sqrt(X2)), mul(mul(cos(X3), tan(X1)), sqrt(X2))), sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), add(sqrt(div(mul(mul(X0, div(X3, sin(sin(add(X3, tan(X1)))))), sin(div(X3, sin(add(X3, tan(X1)))))), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), tan(X1))))), sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(mul(mul(cos(X3), tan(X1)), sqrt(X2)), tan(X1)))))))))))))), add(div(mul(mul(cos(X3), sqrt(X1)), add(div(mul(mul(cos(X3), sqrt(X1)), sin(add(X3, tan(X1)))), -0.211), sqrt(mul(cos(X3), sin(X0))))), -0.211), sqrt(div(mul(mul(mul(X0, div(X3, sin(sin(add(X3, tan(X1)))))), sin(div(X3, sin(add(X3, tan(X1)))))), sin(tan(X1))), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), tan(X1)))))))))), tan(X1))), add(tan(X1), add(sqrt(X1), mul(cos(add(add(sqrt(X3), add(sin(X0), mul(cos(log(sqrt(X2))), add(add(div(mul(mul(cos(X3), sqrt(X1)), sqrt(X2)), mul(mul(cos(X3), tan(X1)), sqrt(X2))), sqrt(div(sqrt(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), tan(X1))), sin(sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), add(sqrt(div(mul(mul(X0, div(X3, sin(sin(add(X3, tan(X1)))))), sin(div(X3, sin(add(X3, tan(X1)))))), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), tan(X1))))), sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(mul(mul(cos(X3), tan(X1)), sqrt(X2)), tan(X1)))))))))))))), add(div(mul(mul(cos(X3), sqrt(X1)), add(div(mul(mul(cos(X3), sqrt(X1)), sin(add(X3, tan(X1)))), -0.211), add(div(mul(mul(cos(X3), sqrt(X1)), sin(add(X3, tan(X1)))), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), add(sqrt(div(mul(mul(X0, div(X3, sin(sin(add(X3, tan(X1)))))), sin(div(X3, sin(add(X3, tan(X1)))))), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), tan(X1))))), sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(mul(mul(cos(X3), tan(X1)), sqrt(X2)), tan(X1))))))))), sqrt(mul(cos(X3), sin(X0)))))), -0.211), sqrt(div(mul(mul(mul(X0, div(X3, sin(sin(add(X3, tan(X1)))))), sin(div(X3, sin(add(X3, tan(X1)))))), sin(tan(X1))), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), tan(X1)))))))))), tan(X1))), add(sqrt(sin(X0)), add(sqrt(X1), mul(cos(sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(sqrt(div(mul(mul(X0, div(mul(mul(-0.211, sqrt(X1)), sin(add(X3, sin(add(X3, tan(X1)))))), -0.211)), sin(X0)), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), add(sqrt(div(mul(mul(X0, div(X3, sin(sin(add(X3, tan(X1)))))), sin(div(X3, sin(add(X3, tan(X1)))))), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), tan(X1))))), sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(mul(mul(cos(X3), tan(X1)), sqrt(X2)), tan(X1)))))))))))))), add(sqrt(X3), mul(cos(log(sqrt(X2))), add(tan(X1), add(sqrt(X1), mul(cos(add(add(sqrt(X3), add(sin(X0), mul(cos(log(sqrt(X2))), add(add(div(mul(mul(cos(X3), sqrt(X1)), sqrt(X2)), mul(mul(cos(X3), tan(X1)), sqrt(X2))), sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), add(sqrt(div(mul(mul(X0, div(X3, sin(sin(add(X3, tan(X1)))))), sin(div(X3, sin(add(X3, tan(X1)))))), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), tan(X1))))), sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(mul(mul(cos(X3), tan(X1)), sqrt(X2)), tan(X1)))))))))))))), add(div(mul(mul(cos(X3), sqrt(X1)), add(div(mul(mul(cos(X3), sqrt(X1)), sin(add(X3, tan(X1)))), -0.211), sqrt(mul(cos(tan(X1)), sin(X0))))), -0.211), sqrt(div(mul(mul(mul(X0, div(X3, sin(sin(add(X3, tan(X1)))))), sin(div(X3, sin(add(X3, tan(X1)))))), sin(tan(X1))), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), tan(X1)))))))))), tan(X1))), add(tan(X1), add(sqrt(X1), mul(cos(add(add(sqrt(X3), add(sin(X0), mul(cos(log(sqrt(X2))), add(add(div(mul(mul(cos(X3), sqrt(X1)), sqrt(X2)), mul(mul(cos(X3), tan(X1)), sqrt(X2))), sqrt(div(sqrt(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), tan(X1))), sin(sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), add(sqrt(div(mul(mul(X0, div(X3, sin(sin(add(X3, tan(X1)))))), sin(div(X3, sin(add(X3, tan(X1)))))), sin(add(div(mul(mul(add(sin(X0), mul(cos(log(sqrt(X2))), add(add(div(mul(mul(cos(X3), sqrt(X1)), sqrt(X2)), mul(mul(cos(X3), tan(X1)), sqrt(X2))), sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), add(sqrt(div(mul(mul(X0, div(X3, sin(sin(add(X3, tan(X1)))))), sin(div(X3, sin(add(X3, tan(X1)))))), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), tan(X1))))), sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(mul(mul(cos(X3), tan(X1)), sqrt(X2)), tan(X1)))))))))))))), add(div(mul(mul(cos(X3), sqrt(X1)), add(div(mul(mul(cos(X3), sqrt(X1)), sin(add(X3, tan(X1)))), -0.211), sqrt(mul(cos(X3), sin(X0))))), -0.211), sqrt(div(mul(mul(mul(X0, div(X3, sin(sin(add(X3, tan(X1)))))), sin(div(X3, sin(add(X3, tan(X1)))))), sin(tan(X1))), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), tan(X1))))))))), tan(X1)), sqrt(X2)), -0.211), tan(X1))))), sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(mul(mul(cos(X3), tan(X1)), sqrt(X2)), tan(X1)))))))))))))), add(div(mul(mul(cos(X3), sqrt(X1)), add(div(mul(mul(cos(X3), sqrt(X1)), sin(add(X3, tan(X1)))), -0.211), add(div(mul(mul(cos(X3), sqrt(X1)), sin(add(X3, tan(X1)))), sin(mul(mul(cos(X3), tan(X1)), sqrt(X2)))), sqrt(mul(cos(X3), sin(X0)))))), -0.211), sqrt(div(mul(mul(mul(X0, div(X3, sin(sin(add(X3, tan(X1)))))), sin(div(X3, sin(add(X3, tan(X1)))))), sin(tan(X1))), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), tan(X1)))))))))), tan(X1))), add(sqrt(tan(X1)), add(sqrt(X1), mul(cos(sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(mul(cos(X3), tan(X1)), add(sqrt(div(mul(mul(X0, div(X3, sin(sin(add(X3, tan(X1)))))), sin(div(X3, sin(add(X3, tan(X1)))))), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), tan(X1))))), sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(mul(mul(cos(X3), tan(X1)), sqrt(X2)), tan(X1)))))))))))))), add(sin(X0), add(tan(X1), mul(cos(add(add(sqrt(X3), add(sin(X0), mul(cos(log(sqrt(X2))), add(add(div(mul(mul(cos(X3), sqrt(X1)), sqrt(X2)), mul(mul(cos(X3), tan(X1)), sqrt(X2))), sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(div(mul(cos(X3), sqrt(X1)), -0.211), add(sqrt(div(mul(mul(X0, div(X3, sin(sin(add(X3, tan(X1)))))), sin(div(X3, sin(add(X3, tan(X1)))))), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), tan(X1))))), sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(mul(mul(cos(X3), tan(X1)), sqrt(X2)), tan(X1)))))))))))))), add(div(mul(mul(cos(X3), sqrt(X1)), add(div(mul(mul(cos(X3), sqrt(X1)), sin(add(X3, tan(X1)))), -0.211), sqrt(mul(cos(X3), sin(X0))))), -0.211), sqrt(div(mul(mul(mul(X0, div(X3, sin(sin(add(X3, tan(X1)))))), sin(div(X3, sin(add(X3, tan(X1)))))), sin(tan(X1))), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), div(mul(mul(cos(X3), sqrt(X1)), add(div(mul(mul(cos(X3), sqrt(X1)), sin(add(X3, tan(X1)))), -0.211), sqrt(mul(cos(X3), sin(X0))))), -0.211)))))))))), tan(X1))), add(sqrt(div(add(X3, tan(X1)), sqrt(X2))), add(sqrt(X1), mul(cos(sin(add(mul(mul(cos(X3), tan(X1)), sqrt(X2)), tan(X1)))), add(add(div(mul(mul(cos(X3), sqrt(X1)), sqrt(X2)), div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211)), sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), add(sqrt(div(mul(mul(X0, div(X3, sin(sin(add(X3, tan(X1)))))), sin(div(X3, sin(add(X3, tan(X1)))))), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), tan(X1))))), sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(mul(mul(cos(X3), tan(X1)), sqrt(X2)), tan(X1)))))))))))))), add(div(mul(mul(cos(X3), sqrt(X1)), add(div(mul(mul(-0.211, sqrt(X1)), sin(add(X3, tan(X1)))), -0.211), sqrt(sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), add(div(add(div(mul(mul(cos(X3), sqrt(X1)), sqrt(X2)), div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211)), sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(sqrt(add(sqrt(X1), mul(cos(sin(add(mul(mul(cos(X3), cos(X3)), sqrt(X2)), tan(X1)))), add(add(div(mul(mul(cos(X3), sqrt(X1)), sqrt(X2)), div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211)), sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(div(mul(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), tan(X1)), sqrt(X2)), -0.211), add(sqrt(div(mul(mul(X0, div(X3, sin(sin(add(X3, tan(X1)))))), sin(div(X3, sin(add(X3, tan(X1)))))), X3)), sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(mul(mul(cos(X3), tan(X1)), sqrt(X2)), tan(X1)))))))))))))), add(div(mul(mul(cos(X3), sqrt(X1)), add(div(mul(cos(X3), sin(add(X3, tan(X1)))), -0.211), sqrt(sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), add(div(add(div(mul(mul(cos(X3), sqrt(X1)), sqrt(X2)), div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211)), sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), add(sqrt(div(mul(mul(X0, sin(div(X3, sin(sqrt(X2))))), sin(div(X3, sin(add(X3, tan(X1)))))), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), tan(X1))))), sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(mul(mul(cos(X3), tan(X1)), sqrt(X2)), tan(X1)))))))))))))), -0.211), add(sqrt(div(mul(mul(X0, div(X3, sin(sin(add(X3, tan(X1)))))), sin(div(X3, sin(cos(add(add(sqrt(X3), add(sin(X0), mul(cos(log(sqrt(X2))), add(add(div(mul(mul(cos(X3), sqrt(X1)), sqrt(X2)), mul(mul(cos(X3), tan(X1)), sqrt(X2))), sqrt(div(sqrt(tan(X1)), sin(sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), add(sqrt(div(mul(mul(X0, div(X3, sin(sin(add(X3, tan(X1)))))), sin(div(X3, sin(add(X3, tan(X1)))))), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), tan(X1))))), sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(mul(mul(cos(X3), tan(X1)), sqrt(X2)), tan(X1)))))))))))))), add(div(mul(mul(cos(X3), sqrt(X1)), add(div(mul(mul(cos(X3), sqrt(X1)), sin(add(X3, tan(X1)))), -0.211), add(div(mul(mul(cos(X3), sqrt(X1)), sin(add(X3, tan(X1)))), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), mul(mul(X0, div(X3, sin(sin(add(X3, tan(X1)))))), sin(div(X3, sin(add(X3, tan(X1))))))))), sqrt(mul(cos(X3), sin(X0)))))), -0.211), sqrt(div(mul(mul(mul(X0, div(X3, sin(sin(add(X3, tan(X1)))))), sin(div(X3, sin(add(X3, tan(X1)))))), sin(tan(X1))), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), tan(X1)))))))))), tan(X1))))))), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), tan(X1))))), sqrt(div(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(X0)), sin(add(mul(mul(cos(X3), tan(X1)), sqrt(X2)), tan(X1)))))))), sin(X0)))))), -0.211), sqrt(div(mul(mul(mul(X0, div(X3, sin(sin(add(X3, tan(X1)))))), sin(mul(mul(cos(X3), tan(X1)), sqrt(X2)))), tan(X1)), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), tan(X1)))))))))))))), -0.211), div(X3, sin(add(X3, tan(X1)))))), sin(add(mul(mul(cos(X3), tan(X1)), sqrt(X2)), tan(X1)))))))), -0.211), sqrt(div(mul(mul(mul(X0, div(X3, sin(add(X3, tan(X1))))), sin(div(X3, sin(sqrt(X2))))), tan(X1)), sin(add(div(mul(mul(cos(X3), tan(X1)), sqrt(X2)), -0.211), tan(X1)))))))))))))))))))))))))))))))))))), tan(X1)), validation
